,Unnamed: 0,job_id,mat,is_bpe,v_size,freq_cutoff,sim_cutoff,tkz_path,p_ratio,m_ratio,ulength_mean,ulength_std,util10,util30,util50,used_ulength_mean,used_ulength_std,used_p_ratio,used_m_ratio
299,299,299,pam70,False,12800,0.1,0.8,hf_uniref50_mutbpe_0.8_3_12_0.1_12800.json,0.22765625,0.68125,3.689375,0.6739232831774841,0.999609375,0.950625,0.86921875,2.587768754573202,0.7756951177027542,0.1964818391243405,0.2031188302708084
300,300,300,pam70,False,3200,0.2,0.7,hf_uniref50_mutbpe_0.7_3_12_0.2_3200.json,0.1784375,0.693125,3.0125,0.5326184382372003,0.99875,0.9984375,0.9984375,2.26787803705761,0.6180155053814336,0.1041216271415631,0.2118587508557744
301,301,301,pam70,False,25600,0.005,0.7,hf_uniref50_mutbpe_0.7_3_12_0.005_25600.json,0.1025390625,0.878671875,3.992890625,1.1101790852041202,0.8418359375,0.6925390625,0.5655078125,2.7169384023489163,0.8425808240726078,0.1569506577775922,0.3951748240584625
302,302,302,pam70,False,1600,0.05,0.9,hf_uniref50_mutbpe_0.9_3_12_0.05_1600.json,0.0,0.0,2.77125,0.5040657089103682,0.9975,0.996875,0.996875,2.125304531942497,0.5844836090530074,0.0,0.0
303,303,303,pam70,False,25600,0.2,0.8,hf_uniref50_mutbpe_0.8_3_12_0.2_25600.json,0.24109375,0.6888671875,3.893515625,1.3038917667333638,0.99859375,0.851484375,0.67515625,2.8047667884076857,0.9093410552479356,0.2300194084172442,0.2608190833801324
304,304,304,pam70,False,12800,0.2,0.7,hf_uniref50_mutbpe_0.7_3_12_0.2_12800.json,0.147734375,0.811953125,3.6484375,0.6380130172683957,0.999609375,0.991015625,0.902265625,2.598326402090976,0.7652339627285879,0.1471564290502436,0.340459759099986
305,305,305,pam70,False,6400,0.2,0.7,hf_uniref50_mutbpe_0.7_3_12_0.2_6400.json,0.1653125,0.76203125,3.36796875,0.666483049461549,0.999375,0.9990625,0.9984375,2.427388849355689,0.6893194596052465,0.1257187563564886,0.2735736176563973
306,306,306,pam70,False,6400,0,0.8,hf_uniref50_mutbpe_0.8_3_12_0_6400.json,0.225625,0.6346875,3.4940625,0.9653938930859394,0.9515625,0.91109375,0.87859375,2.391992759886693,0.6802654871381262,0.1628535742005122,0.1455214340025638
307,307,307,pam70,False,3200,0,0.9,hf_uniref50_mutbpe_0.9_3_12_0_3200.json,0.0028125,0.0071875,3.0890625,0.7344548597942123,0.9965625,0.9934375,0.9928125,2.2974244773043297,0.623487378995683,0.0003548169805832,6.967579571887405e-05
308,308,308,pam70,False,25600,0.1,0.9,hf_uniref50_mutbpe_0.9_3_12_0.1_25600.json,0.0132421875,0.0180859375,3.954296875,1.5409374915344607,0.9897265625,0.9777734375,0.6738671875,2.84152495811225,0.939183504164912,0.0022381659240361,0.0010355386380618
309,309,309,pam70,False,6400,0.1,0.7,hf_uniref50_mutbpe_0.7_3_12_0.1_6400.json,0.15140625,0.78203125,3.35125,0.6594060794070628,0.999375,0.99828125,0.97234375,2.4119720993035947,0.6798331757268374,0.1214785498379421,0.2744992592904298
310,310,310,pam70,False,3200,0.005,0.8,hf_uniref50_mutbpe_0.8_3_12_0.005_3200.json,0.2528125,0.518125,3.1028125,0.7733394996462002,0.9846875,0.9675,0.9565625,2.2472971653895373,0.6132143235246833,0.1340854211428659,0.1056032085721189
311,311,311,pam70,False,6400,0.005,0.8,hf_uniref50_mutbpe_0.8_3_12_0.005_6400.json,0.2275,0.6321875,3.46640625,0.8942155225698183,0.9625,0.92109375,0.8878125,2.39458990792514,0.6817415066820753,0.1632370071822785,0.1463213510359328
312,312,312,pam70,False,3200,0.1,0.7,hf_uniref50_mutbpe_0.7_3_12_0.1_3200.json,0.1659375,0.7134375,3.008125,0.5379585687525383,0.99875,0.9984375,0.9984375,2.256753171577565,0.6186019970243348,0.1006578521247976,0.2137332432329053
313,313,313,pam70,False,51200,0,0.7,hf_uniref50_mutbpe_0.7_3_12_0_51200.json,0.0951144263063344,0.89397016324299,4.205069124423964,1.332722384239625,0.7293407795048036,0.4845348746387565,0.3316214949621182,2.915276190566543,0.929687627395361,0.1795713363552166,0.4687437206058471
314,314,314,pam70,False,25600,0.05,0.8,hf_uniref50_mutbpe_0.8_3_12_0.05_25600.json,0.2195703125,0.726484375,3.9065625,0.9292840210343002,0.9533984375,0.79734375,0.64203125,2.7776223698966747,0.8754585377911871,0.2335592138969714,0.2590441256134799
315,315,315,pam70,False,6400,0,0.9,hf_uniref50_mutbpe_0.9_3_12_0_6400.json,0.003125,0.00734375,3.45734375,0.8256660728063153,0.99578125,0.99328125,0.9921875,2.4584026873736904,0.7113764974223856,0.0005501284707206,0.0001008920725942
316,316,316,pam70,False,1600,0.05,0.7,hf_uniref50_mutbpe_0.7_3_12_0.05_1600.json,0.131875,0.63875,2.826875,0.5870418389692832,0.9975,0.996875,0.996875,2.0741433009540904,0.6122702564246892,0.0664431178007651,0.1444001365329901
317,317,317,pam70,False,12800,0.2,0.9,hf_uniref50_mutbpe_0.9_3_12_0.2_12800.json,0.002578125,0.00328125,3.7215625,1.1935724136594967,0.997578125,0.995546875,0.994140625,2.638519581041044,0.8295832524839544,0.0003861493775577,0.0001925976666941
318,318,318,pam70,False,12800,0.05,0.7,hf_uniref50_mutbpe_0.7_3_12_0.05_12800.json,0.12578125,0.839140625,3.665859375,0.7472051499594132,0.989765625,0.89734375,0.807890625,2.561762535570988,0.7518274165702027,0.1384963509379787,0.3348285199632309
319,319,319,pam70,False,800,0.2,0.9,hf_uniref50_mutbpe_0.9_3_12_0.2_800.json,0.0,0.0,2.5225,0.6041108651744125,0.995,0.99375,0.99375,1.94728589244961,0.5655563080195889,0.0,0.0
320,320,320,pam70,False,51200,0.1,0.7,hf_uniref50_mutbpe_0.7_3_12_0.1_51200.json,0.1177481400480365,0.8674503524633379,4.084747417547011,1.1999332485490033,0.8484895823162992,0.5189314795649372,0.3322918904141688,2.977840886531433,0.950183417981263,0.1878982833446951,0.4888254212228906
321,321,321,pam70,False,51200,0.005,0.7,hf_uniref50_mutbpe_0.7_3_12_0.005_51200.json,0.0956407952814343,0.8934611929221514,4.183469395726729,1.295264894974092,0.7331549548845748,0.4857622749111362,0.331764384203742,2.917284264953324,0.92978524951625,0.1798156744856299,0.4696416165276672
322,322,322,pam70,False,800,0,0.9,hf_uniref50_mutbpe_0.9_3_12_0_800.json,0.0,0.0,2.5225,0.6041108651744125,0.995,0.99375,0.99375,1.94728589244961,0.5655563080195889,0.0,0.0
323,323,323,pam70,False,51200,0.2,0.8,hf_uniref50_mutbpe_0.8_3_12_0.2_51200.json,0.24154296875,0.69580078125,4.14767578125,1.5076024548202,0.907890625,0.54064453125,0.33923828125,3.024950007834134,1.026178016911531,0.2663362202504571,0.3174397940648163
324,324,324,pam70,False,51200,0.1,0.9,hf_uniref50_mutbpe_0.9_3_12_0.1_51200.json,0.04736328125,0.06447265625,4.3785546875,2.835802406638269,0.93271484375,0.53119140625,0.3334375,3.058392616815092,1.2013794164162028,0.0081449587568328,0.0040431740042531
325,325,325,pam70,False,12800,0.005,0.8,hf_uniref50_mutbpe_0.8_3_12_0.005_12800.json,0.20796875,0.709765625,3.747734375,0.8571924136620487,0.9334375,0.861484375,0.793671875,2.558629351838328,0.7662808589561508,0.1931377851667,0.1957950679637833
326,326,326,pam70,False,800,0.1,0.7,hf_uniref50_mutbpe_0.7_3_12_0.1_800.json,0.09,0.485,2.57125,0.6065338338580282,0.995,0.99375,0.99375,1.9058660124765083,0.5781854017301619,0.0378599719162704,0.0816979656136689
327,327,327,pam70,False,800,0.005,0.8,hf_uniref50_mutbpe_0.8_3_12_0.005_800.json,0.18125,0.2825,2.55125,0.6207697893859428,0.995,0.99375,0.99125,1.92279640277266,0.5623339943784943,0.0548990843547725,0.0361106282980957
328,328,328,pam70,False,51200,0.05,0.8,hf_uniref50_mutbpe_0.8_3_12_0.05_51200.json,0.2136439982813171,0.7456154056482168,4.158079762509277,1.3365118731516925,0.8283465489629311,0.5417952423733448,0.3396156400140619,2.986841384084652,0.9918524540655216,0.2703057968811466,0.3154675296518404
329,329,329,pam70,False,12800,0,0.8,hf_uniref50_mutbpe_0.8_3_12_0_12800.json,0.206640625,0.71125,3.76484375,0.899000655662254,0.92734375,0.856015625,0.789140625,2.5567843184295134,0.7658154134911589,0.1928270201639375,0.1952685984580199
330,330,330,pam70,False,800,0,0.7,hf_uniref50_mutbpe_0.7_3_12_0_800.json,0.08,0.49625,2.59875,0.6448008589360018,0.99125,0.985,0.98125,1.8934147286164944,0.5753712890134447,0.0349698824102081,0.0773224381820487
331,331,331,pam70,False,25600,0,0.7,hf_uniref50_mutbpe_0.7_3_12_0_25600.json,0.1013671875,0.87984375,4.0462109375,1.2165173841410246,0.829453125,0.6844921875,0.5612890625,2.7124749746528325,0.8421753386296994,0.1564215071480851,0.3932233873132983
332,332,332,pam70,False,800,0.05,0.7,hf_uniref50_mutbpe_0.7_3_12_0.05_800.json,0.08625,0.48875,2.57875,0.6178799697929519,0.995,0.99375,0.99375,1.901650190943508,0.5773738583367962,0.036656890361356,0.0803099859187167
333,333,333,pam70,False,800,0,0.8,hf_uniref50_mutbpe_0.8_3_12_0_800.json,0.18125,0.2825,2.55125,0.6207697893859428,0.995,0.99375,0.99125,1.92279640277266,0.5623339943784943,0.0548990843547725,0.0361106282980957
334,334,334,pam70,False,3200,0.1,0.9,hf_uniref50_mutbpe_0.9_3_12_0.1_3200.json,0.00125,0.001875,3.0675,0.6475529237031993,0.99875,0.9984375,0.998125,2.298621248598616,0.6237609824653035,0.000148255073113,4.477781115046456e-05
335,335,335,pam70,False,1600,0,0.7,hf_uniref50_mutbpe_0.7_3_12_0_1600.json,0.115625,0.655,2.944375,0.8841772815961778,0.97125,0.95,0.935625,2.050955261679592,0.6111310610208688,0.0622670246078375,0.1352912876056071
336,336,336,pam70,False,6400,0.1,0.9,hf_uniref50_mutbpe_0.9_3_12_0.1_6400.json,0.00140625,0.00203125,3.435,0.7333034985193866,0.99921875,0.9984375,0.9975,2.4595937148916143,0.7115747792659478,0.0002425695564312,6.514471130554226e-05
337,337,337,pam70,False,25600,0.05,0.9,hf_uniref50_mutbpe_0.9_3_12_0.05_25600.json,0.01546875,0.022890625,3.9655078125,1.554064209404907,0.984921875,0.973046875,0.6744140625,2.840182978999264,0.9391736676639708,0.0026428873557198,0.0011048830129532
338,338,338,pam70,False,6400,0.2,0.9,hf_uniref50_mutbpe_0.9_3_12_0.2_6400.json,0.000625,0.0009375,3.43203125,0.7257496454418979,0.99921875,0.99890625,0.9984375,2.459780207758456,0.7118227822709942,8.460560447091146e-05,3.857837680868105e-05
339,339,339,pam70,False,6400,0.005,0.9,hf_uniref50_mutbpe_0.9_3_12_0.005_6400.json,0.003125,0.006875,3.4553125,0.8177606720792459,0.99625,0.99375,0.99265625,2.458514689910533,0.7114497091225535,0.000550264653741,0.0001004521904244
340,340,340,pam70,False,3200,0.005,0.9,hf_uniref50_mutbpe_0.9_3_12_0.005_3200.json,0.0028125,0.0065625,3.0871875,0.7278402208948301,0.9971875,0.9940625,0.9934375,2.2975712020995043,0.6236429890442345,0.0003548396409359,6.936870943669907e-05
341,341,341,pam70,False,3200,0.2,0.9,hf_uniref50_mutbpe_0.9_3_12_0.2_3200.json,0.0003125,0.000625,3.0625,0.62896134429426,0.99875,0.9984375,0.9984375,2.298856023074877,0.6233920826182933,3.3353005718845594e-05,1.963775103072217e-05
342,342,342,pam70,False,12800,0.005,0.7,hf_uniref50_mutbpe_0.7_3_12_0.005_12800.json,0.11609375,0.850625,3.763046875,0.994646234731823,0.91078125,0.824296875,0.751484375,2.5375458838574265,0.7434943080661287,0.1357532522271698,0.3256772402877615
343,343,343,pam70,False,25600,0.2,0.7,hf_uniref50_mutbpe_0.7_3_12_0.2_25600.json,0.1399609375,0.834765625,3.858046875,0.9709669214345154,0.99890625,0.8399609375,0.6419921875,2.7976102701533248,0.860784584158297,0.1720429223763923,0.4159775249670955
344,344,344,pam70,False,6400,0.1,0.8,hf_uniref50_mutbpe_0.8_3_12_0.1_6400.json,0.24015625,0.60859375,3.41,0.7014106296501031,0.999375,0.99515625,0.96546875,2.414978922757528,0.6913528955932993,0.1652143635240363,0.1515309653180578
345,345,345,pam70,False,12800,0.2,0.8,hf_uniref50_mutbpe_0.8_3_12_0.2_12800.json,0.239140625,0.656640625,3.685,0.6408204367030265,0.99953125,0.98515625,0.907578125,2.602122751214475,0.7796737946890848,0.1924085975599357,0.2036924980403157
346,346,346,pam70,False,3200,0.1,0.8,hf_uniref50_mutbpe_0.8_3_12_0.1_3200.json,0.263125,0.4971875,3.0625,0.6344048563224742,0.99875,0.9984375,0.9984375,2.260982997964138,0.616146905637326,0.1361441286699325,0.1086673450830583
347,347,347,pam70,False,25600,0.1,0.8,hf_uniref50_mutbpe_0.8_3_12_0.1_25600.json,0.2276953125,0.7130859375,3.8981640625,1.2954727654265272,0.98,0.8196875,0.6566015625,2.7898508354764293,0.9062447487628226,0.234387721841169,0.2611112407091351
348,348,348,pam70,False,12800,0.1,0.7,hf_uniref50_mutbpe_0.7_3_12_0.1_12800.json,0.132890625,0.831015625,3.65125,0.6857734163188105,0.999609375,0.940390625,0.84265625,2.5760068349112326,0.7564001060941852,0.1413031506211661,0.3391474244619126
349,349,349,pam70,False,1600,0.05,0.8,hf_uniref50_mutbpe_0.8_3_12_0.05_1600.json,0.254375,0.398125,2.795625,0.5514035618809824,0.9975,0.996875,0.996875,2.0926827459645847,0.5907680370343786,0.0986521848437619,0.0701714577359906
350,350,350,pam70,False,6400,0.005,0.7,hf_uniref50_mutbpe_0.7_3_12_0.005_6400.json,0.1371875,0.79984375,3.4471875,0.9982129191109386,0.95140625,0.90671875,0.87125,2.382461706578373,0.6672896709520006,0.1174763761306366,0.2637684133947237
351,351,351,pam70,False,25600,0.05,0.7,hf_uniref50_mutbpe_0.7_3_12_0.05_25600.json,0.1140234375,0.86546875,3.8884765625,1.01399636291572,0.937734375,0.75328125,0.5970703125,2.7515477741178787,0.8511718833807724,0.1608494917609989,0.4084536784554767
352,352,352,pam70,False,3200,0.2,0.8,hf_uniref50_mutbpe_0.8_3_12_0.2_3200.json,0.261875,0.473125,3.055625,0.5906690168485501,0.99875,0.9984375,0.9984375,2.271859701797522,0.6179617058706174,0.1321356014698083,0.1095223841822587
353,353,353,pam70,False,25600,0.2,0.9,hf_uniref50_mutbpe_0.9_3_12_0.2_25600.json,0.010234375,0.0128125,3.943046875,1.5241453209851217,0.9941796875,0.9829296875,0.6741015625,2.8428437321157225,0.93877436708489,0.0016553436518091,0.0008908249272679
354,354,354,pam70,False,12800,0.05,0.8,hf_uniref50_mutbpe_0.8_3_12_0.05_12800.json,0.221015625,0.692578125,3.6965625,0.7085389223498773,0.9909375,0.919921875,0.841875,2.577701023196357,0.7721849806760153,0.195937739311942,0.201207102105613
355,355,355,pam70,False,51200,0,0.8,hf_uniref50_mutbpe_0.8_3_12_0_51200.json,0.200859375,0.763984375,4.2039453125,1.3734386688039109,0.783828125,0.53734375,0.339296875,2.9633163645792706,0.9757469272373978,0.2681010014100745,0.3099272300821615
356,356,356,pam70,False,12800,0.1,0.9,hf_uniref50_mutbpe_0.9_3_12_0.1_12800.json,0.00421875,0.00640625,3.732109375,1.2184098105131924,0.996953125,0.9928125,0.99109375,2.637871544704591,0.8304379390997524,0.0007103498860674,0.000280658548473
357,357,357,pam70,False,51200,0.005,0.8,hf_uniref50_mutbpe_0.8_3_12_0.005_51200.json,0.2012890625,0.76357421875,4.1979296875,1.3615681619598727,0.784921875,0.53818359375,0.33927734375,2.9639809136406274,0.9747459883503224,0.2681508099967339,0.3101801329421892
358,358,358,pam70,False,6400,0.2,0.8,hf_uniref50_mutbpe_0.8_3_12_0.2_6400.json,0.2459375,0.58421875,3.41125,0.6724537849004972,0.999375,0.99921875,0.995625,2.4280220470626324,0.6968112625617984,0.1608239390056873,0.1525487732274693
359,359,359,pam70,False,3200,0.005,0.7,hf_uniref50_mutbpe_0.7_3_12_0.005_3200.json,0.1509375,0.731875,3.0246875,0.5951375566337889,0.991875,0.9703125,0.95375,2.2363242126040364,0.6176637025976193,0.096329141125316,0.2070729940685913
360,360,360,pam70,False,800,0.2,0.7,hf_uniref50_mutbpe_0.7_3_12_0.2_800.json,0.10375,0.4625,2.56125,0.5993308220781458,0.995,0.99375,0.99375,1.9158898591285851,0.5773803886963415,0.0409728163545235,0.0809849568587787
361,361,361,pam70,False,6400,0.05,0.9,hf_uniref50_mutbpe_0.9_3_12_0.05_6400.json,0.00234375,0.003125,3.43875,0.7488064159723419,0.99921875,0.9975,0.99640625,2.4593719837855423,0.7116032990974934,0.0004507474237089,8.270187009603754e-05
362,362,362,pam70,False,1600,0.2,0.7,hf_uniref50_mutbpe_0.7_3_12_0.2_1600.json,0.154375,0.611875,2.784375,0.5128793841286322,0.9975,0.996875,0.996875,2.0928228940928757,0.603261084061484,0.0728558307423232,0.146464512699339
363,363,363,pam70,False,1600,0,0.8,hf_uniref50_mutbpe_0.8_3_12_0_1600.json,0.248125,0.4075,2.809375,0.5880078274378711,0.994375,0.990625,0.986875,2.0879688520247512,0.5907485566624819,0.0974033885323365,0.069290693139086
364,364,364,pam70,False,3200,0.05,0.9,hf_uniref50_mutbpe_0.9_3_12_0.05_3200.json,0.0021875,0.0028125,3.0696875,0.6557175585323893,0.99875,0.9978125,0.9971875,2.2984218593167896,0.6236086252245305,0.0002741494044652,5.37079356227804e-05
365,365,365,pam70,False,1600,0.005,0.8,hf_uniref50_mutbpe_0.8_3_12_0.005_1600.json,0.249375,0.40625,2.806875,0.5786077913709311,0.99625,0.9925,0.98875,2.088536102626618,0.5907455204255206,0.0976328051451129,0.069378427865592
366,366,366,pam70,False,1600,0,0.9,hf_uniref50_mutbpe_0.9_3_12_0_1600.json,0.0,0.0,2.77125,0.5040657089103682,0.9975,0.996875,0.996875,2.125304531942497,0.5844836090530074,0.0,0.0
367,367,367,pam70,False,6400,0.05,0.7,hf_uniref50_mutbpe_0.7_3_12_0.05_6400.json,0.14625,0.78828125,3.3484375,0.6793201853362997,0.999375,0.97859375,0.94171875,2.4029689826441523,0.67601776592276,0.1198709202201854,0.27188362661962
368,368,368,pam70,False,800,0.1,0.9,hf_uniref50_mutbpe_0.9_3_12_0.1_800.json,0.0,0.0,2.5225,0.6041108651744125,0.995,0.99375,0.99375,1.94728589244961,0.5655563080195889,0.0,0.0
369,369,369,pam70,False,25600,0.005,0.9,hf_uniref50_mutbpe_0.9_3_12_0.005_25600.json,0.01765625,0.029453125,3.983671875,1.5819746053118662,0.97828125,0.9665234375,0.674140625,2.8381820334587182,0.9384866907670356,0.0030153459893371,0.0011284777787883
370,370,370,pam70,False,3200,0.05,0.7,hf_uniref50_mutbpe_0.7_3_12_0.05_3200.json,0.1596875,0.7209375,3.00875,0.5373673567949551,0.99875,0.9984375,0.9928125,2.249207539267229,0.6170868068339291,0.0984033876991063,0.2114703360301887
371,371,371,pam70,False,25600,0,0.9,hf_uniref50_mutbpe_0.9_3_12_0_25600.json,0.0176171875,0.02953125,3.98375,1.5820494876181042,0.9782421875,0.9664453125,0.6739453125,2.8381354317860685,0.9384697635629268,0.0030152964787119,0.0011305116934777
372,372,372,pam70,False,1600,0.1,0.7,hf_uniref50_mutbpe_0.7_3_12_0.1_1600.json,0.13625,0.634375,2.809375,0.5585535768271174,0.9975,0.996875,0.996875,2.080678104901699,0.6113243730165226,0.0681926779258452,0.1469110361134514
373,373,373,pam70,False,51200,0,0.9,hf_uniref50_mutbpe_0.9_3_12_0_51200.json,0.0561328125,0.08447265625,4.410078125,2.842293852194646,0.91365234375,0.53123046875,0.3333984375,3.051411736051519,1.197486159195219,0.0096925573439761,0.0041769656467125
374,374,374,pam70,False,12800,0.05,0.9,hf_uniref50_mutbpe_0.9_3_12_0.05_12800.json,0.005,0.007734375,3.733984375,1.2193973834072478,0.995703125,0.991640625,0.98984375,2.6375476458929343,0.8303140382270194,0.0009170947753612,0.0003024398082791
375,375,375,pam70,False,51200,0.005,0.9,hf_uniref50_mutbpe_0.9_3_12_0.005_51200.json,0.05619140625,0.08455078125,4.41138671875,2.83968124219531,0.91353515625,0.531171875,0.333515625,3.05139237741016,1.1975730154191615,0.0096930475188545,0.0041817662249109
376,376,376,pam70,False,51200,0.2,0.7,hf_uniref50_mutbpe_0.7_3_12_0.2_51200.json,0.1371350454057221,0.8427106727858608,4.1032711649253,1.3427371932222618,0.9087784396055072,0.530827067669173,0.3348891709793965,3.0101112867374256,0.9834508261564704,0.1949589956847444,0.4897896683655769
377,377,377,pam70,False,3200,0,0.7,hf_uniref50_mutbpe_0.7_3_12_0_3200.json,0.148125,0.7346875,3.06625,0.7336750982105716,0.97625,0.9521875,0.93625,2.2316184628742173,0.6171403768478684,0.0955920622099642,0.2051909686779575
378,378,378,pam70,False,1600,0.1,0.9,hf_uniref50_mutbpe_0.9_3_12_0.1_1600.json,0.0,0.0,2.77125,0.5040657089103682,0.9975,0.996875,0.996875,2.125304531942497,0.5844836090530074,0.0,0.0
379,379,379,pam70,False,51200,0.1,0.8,hf_uniref50_mutbpe_0.8_3_12_0.1_51200.json,0.2234829990430248,0.7294494463215045,4.142022928344042,1.3638861132694269,0.8597933714821397,0.5419994922172529,0.3406831630959123,3.003026789667436,1.0040426713239503,0.2709202064949205,0.3178621852444139
380,380,380,pam70,False,6400,0,0.7,hf_uniref50_mutbpe_0.7_3_12_0_6400.json,0.13328125,0.80375,3.535625,1.1948656569319125,0.92265625,0.879375,0.84765625,2.375369807397393,0.6632571142519413,0.1166505337809314,0.2608761702962797
381,381,381,pam70,False,800,0.005,0.9,hf_uniref50_mutbpe_0.9_3_12_0.005_800.json,0.0,0.0,2.5225,0.6041108651744125,0.995,0.99375,0.99375,1.94728589244961,0.5655563080195889,0.0,0.0
382,382,382,pam70,False,800,0.05,0.8,hf_uniref50_mutbpe_0.8_3_12_0.05_800.json,0.18625,0.27625,2.54,0.605275100623091,0.995,0.99375,0.99375,1.9260393204092248,0.5627075052929823,0.055813280549088,0.0368310440447709
383,383,383,pam70,False,12800,0,0.7,hf_uniref50_mutbpe_0.7_3_12_0_12800.json,0.1134375,0.853359375,3.865703125,1.2190425846456494,0.88609375,0.803984375,0.735703125,2.5305474990787062,0.7414849286674428,0.1348312242126339,0.3227129664429407
384,384,384,pam70,False,25600,0,0.8,hf_uniref50_mutbpe_0.8_3_12_0_25600.json,0.2041015625,0.7466796875,3.967890625,1.070242954195503,0.88484375,0.7509765625,0.6162109375,2.752832285076177,0.868015656855663,0.2299251600380732,0.2523912083263346
385,385,385,pam70,False,51200,0.05,0.7,hf_uniref50_mutbpe_0.7_3_12_0.05_51200.json,0.106983829388329,0.8801656120615577,4.1006757284587145,1.199281212082744,0.805386297945473,0.5057807983751269,0.330989766424498,2.954294737719173,0.9424052839139132,0.1832134875989975,0.4828411317183224
386,386,386,pam70,False,51200,0.2,0.9,hf_uniref50_mutbpe_0.9_3_12_0.2_51200.json,0.03705078125,0.046015625,4.418125,3.388094560324747,0.94736328125,0.53140625,0.33294921875,3.0637283947574274,1.2859526051211063,0.0063504205249579,0.003593263458398
387,387,387,pam70,False,800,0.1,0.8,hf_uniref50_mutbpe_0.8_3_12_0.1_800.json,0.18875,0.27125,2.535,0.5972611665983383,0.995,0.99375,0.99375,1.9283394418682809,0.5630497496168286,0.056401742300823,0.0372015182030622
388,388,388,pam70,False,800,0.005,0.7,hf_uniref50_mutbpe_0.7_3_12_0.005_800.json,0.08125,0.495,2.59375,0.6377455108982254,0.995,0.99375,0.99,1.8949369769688804,0.5758835669239866,0.035288084056859,0.0779023401457937
389,389,389,pam70,False,25600,0.005,0.8,hf_uniref50_mutbpe_0.8_3_12_0.005_25600.json,0.204765625,0.7459765625,3.9609375,1.055381509257769,0.8876171875,0.7523828125,0.6171875,2.7537159109055107,0.8682426801008707,0.2300585806012542,0.2526218263551346
390,390,390,pam70,False,1600,0.2,0.9,hf_uniref50_mutbpe_0.9_3_12_0.2_1600.json,0.0,0.0,2.77125,0.5040657089103682,0.9975,0.996875,0.996875,2.125304531942497,0.5844836090530074,0.0,0.0
391,391,391,pam70,False,1600,0.005,0.9,hf_uniref50_mutbpe_0.9_3_12_0.005_1600.json,0.0,0.0,2.77125,0.5040657089103682,0.9975,0.996875,0.996875,2.125304531942497,0.5844836090530074,0.0,0.0
